#: table_doi: 10.17182/hepdata.106115.v2/t3
#: name: Signal templates, ADD, Monojet
#: description: Differential signal yields for various signal hypotheses.
#: data_file: signal_templates,_add,_monojet.yaml
#: keyword observables: N
#: keyword reactions: P P --> INVISIBLE JET
#: keyword phrases: ADD | Extra dimensions | Graviton
#: keyword cmenergies: 13000.0
#: d,,,2
#: $M_{D}$ [TeV],,,10
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
570.0,550.0,590.0,27.641,1.2701,-1.2701
615.0,590.0,640.0,29.263,1.3286,-1.3286
665.0,640.0,690.0,23.473,1.1635,-1.1635
715.0,690.0,740.0,16.945,0.99087,-0.99087
765.0,740.0,790.0,13.741,0.88757,-0.88757
815.0,790.0,840.0,10.364,0.76511,-0.76511
870.0,840.0,900.0,10.914,0.81283,-0.81283
930.0,900.0,960.0,9.8474,0.74525,-0.74525
990.0,960.0,1020.0,6.1729,0.59926,-0.59926
1055.0,1020.0,1090.0,5.2231,0.53698,-0.53698
1125.0,1090.0,1160.0,4.9838,0.53561,-0.53561
1205.0,1160.0,1250.0,4.5059,0.51352,-0.51352
1325.0,1250.0,1400.0,11.259,0.79767,-0.79767

#: d,,,5
#: $M_{D}$ [TeV],,,7
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,53.052,1.3314,-1.3314
295.0,280.0,310.0,40.339,1.1115,-1.1115
325.0,310.0,340.0,32.38,0.95154,-0.95154
355.0,340.0,370.0,26.474,0.92554,-0.92554
385.0,370.0,400.0,21.298,0.74671,-0.74671
415.0,400.0,430.0,16.738,0.65113,-0.65113
450.0,430.0,470.0,18.301,0.68461,-0.68461
490.0,470.0,510.0,18.431,0.66998,-0.66998
530.0,510.0,550.0,16.023,0.63224,-0.63224
570.0,550.0,590.0,11.122,0.51031,-0.51031
615.0,590.0,640.0,11.73,0.50805,-0.50805
665.0,640.0,690.0,9.1597,0.45051,-0.45051
715.0,690.0,740.0,8.5775,0.43372,-0.43372
765.0,740.0,790.0,5.6542,0.35137,-0.35137
815.0,790.0,840.0,5.1646,0.34012,-0.34012
870.0,840.0,900.0,4.3933,0.30461,-0.30461
930.0,900.0,960.0,3.8882,0.292,-0.292
990.0,960.0,1020.0,2.3584,0.2273,-0.2273
1055.0,1020.0,1090.0,2.5062,0.23215,-0.23215
1125.0,1090.0,1160.0,2.0467,0.20735,-0.20735
1205.0,1160.0,1250.0,1.68,0.19143,-0.19143
1325.0,1250.0,1400.0,4.9886,0.33164,-0.33164

#: d,,,6
#: $M_{D}$ [TeV],,,7
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,24.524,0.69604,-0.69604
295.0,280.0,310.0,19.918,0.61138,-0.61138
325.0,310.0,340.0,15.038,0.47672,-0.47672
355.0,340.0,370.0,12.394,0.46451,-0.46451
385.0,370.0,400.0,10.07,0.39832,-0.39832
415.0,400.0,430.0,8.1737,0.3558,-0.3558
450.0,430.0,470.0,8.6457,0.36805,-0.36805
490.0,470.0,510.0,8.0879,0.30411,-0.30411
530.0,510.0,550.0,6.7216,0.29127,-0.29127
570.0,550.0,590.0,5.2205,0.24947,-0.24947
615.0,590.0,640.0,5.8621,0.27711,-0.27711
665.0,640.0,690.0,4.2278,0.22459,-0.22459
715.0,690.0,740.0,3.3564,0.18901,-0.18901
765.0,740.0,790.0,2.8176,0.1729,-0.1729
815.0,790.0,840.0,2.156,0.14861,-0.14861
870.0,840.0,900.0,2.1277,0.15131,-0.15131
930.0,900.0,960.0,1.7018,0.13156,-0.13156
990.0,960.0,1020.0,1.4538,0.12265,-0.12265
1055.0,1020.0,1090.0,1.2017,0.1111,-0.1111
1125.0,1090.0,1160.0,0.90521,0.0996,-0.0996
1205.0,1160.0,1250.0,0.84104,0.093467,-0.093467
1325.0,1250.0,1400.0,2.3711,0.15346,-0.15346

#: d,,,7
#: $M_{D}$ [TeV],,,7
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,12.672,0.39049,-0.39049
295.0,280.0,310.0,9.8079,0.30787,-0.30787
325.0,310.0,340.0,7.4509,0.27074,-0.27074
355.0,340.0,370.0,6.2533,0.21562,-0.21562
385.0,370.0,400.0,5.1141,0.20982,-0.20982
415.0,400.0,430.0,4.0092,0.16383,-0.16383
450.0,430.0,470.0,4.4623,0.16817,-0.16817
490.0,470.0,510.0,4.149,0.16816,-0.16816
530.0,510.0,550.0,3.3722,0.13909,-0.13909
570.0,550.0,590.0,2.8905,0.13018,-0.13018
615.0,590.0,640.0,2.5467,0.11504,-0.11504
665.0,640.0,690.0,2.1512,0.10371,-0.10371
715.0,690.0,740.0,1.6331,0.088501,-0.088501
765.0,740.0,790.0,1.3598,0.083367,-0.083367
815.0,790.0,840.0,1.0949,0.072754,-0.072754
870.0,840.0,900.0,1.1413,0.072612,-0.072612
930.0,900.0,960.0,0.94694,0.067457,-0.067457
990.0,960.0,1020.0,0.69674,0.056155,-0.056155
1055.0,1020.0,1090.0,0.61736,0.052302,-0.052302
1125.0,1090.0,1160.0,0.42162,0.043744,-0.043744
1205.0,1160.0,1250.0,0.40176,0.043391,-0.043391
1325.0,1250.0,1400.0,1.1357,0.073864,-0.073864

#: d,,,2
#: $M_{D}$ [TeV],,,8
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,837.62,19.831,-19.831
295.0,280.0,310.0,666.94,18.051,-18.051
325.0,310.0,340.0,510.61,15.51,-15.51
355.0,340.0,370.0,379.78,13.426,-13.426
385.0,370.0,400.0,336.82,12.956,-12.956
415.0,400.0,430.0,256.01,11.064,-11.064
450.0,430.0,470.0,246.48,10.518,-10.518
490.0,470.0,510.0,239.81,10.729,-10.729
530.0,510.0,550.0,187.9,9.0899,-9.0899
570.0,550.0,590.0,157.58,8.6445,-8.6445
615.0,590.0,640.0,154.79,8.2766,-8.2766
665.0,640.0,690.0,110.97,7.0861,-7.0861
715.0,690.0,740.0,89.814,6.2491,-6.2491
765.0,740.0,790.0,69.289,5.7509,-5.7509
815.0,790.0,840.0,46.222,4.4413,-4.4413
870.0,840.0,900.0,57.161,5.1083,-5.1083
930.0,900.0,960.0,37.659,4.0152,-4.0152
990.0,960.0,1020.0,30.58,3.5795,-3.5795
1055.0,1020.0,1090.0,23.911,3.1869,-3.1869
1125.0,1090.0,1160.0,18.321,2.8663,-2.8663
1205.0,1160.0,1250.0,22.998,3.1227,-3.1227
1325.0,1250.0,1400.0,48.841,4.608,-4.608

#: d,,,3
#: $M_{D}$ [TeV],,,8
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,193.43,4.2355,-4.2355
295.0,280.0,310.0,148.32,3.7315,-3.7315
325.0,310.0,340.0,117.34,3.3204,-3.3204
355.0,340.0,370.0,94.163,2.9244,-2.9244
385.0,370.0,400.0,80.69,2.6872,-2.6872
415.0,400.0,430.0,60.273,2.366,-2.366
450.0,430.0,470.0,60.625,2.3261,-2.3261
490.0,470.0,510.0,61.437,2.3403,-2.3403
530.0,510.0,550.0,50.071,2.1183,-2.1183
570.0,550.0,590.0,38.635,1.8629,-1.8629
615.0,590.0,640.0,41.374,1.9326,-1.9326
665.0,640.0,690.0,28.816,1.6106,-1.6106
715.0,690.0,740.0,24.028,1.4692,-1.4692
765.0,740.0,790.0,18.124,1.2698,-1.2698
815.0,790.0,840.0,14.79,1.1368,-1.1368
870.0,840.0,900.0,14.306,1.1051,-1.1051
930.0,900.0,960.0,9.8154,0.91989,-0.91989
990.0,960.0,1020.0,11.207,1.0353,-1.0353
1055.0,1020.0,1090.0,8.4373,0.83867,-0.83867
1125.0,1090.0,1160.0,5.5174,0.68793,-0.68793
1205.0,1160.0,1250.0,5.2865,0.69462,-0.69462
1325.0,1250.0,1400.0,12.829,1.0839,-1.0839

#: d,,,4
#: $M_{D}$ [TeV],,,8
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,53.875,1.3,-1.3
295.0,280.0,310.0,45.838,1.1715,-1.1715
325.0,310.0,340.0,33.656,1.0162,-1.0162
355.0,340.0,370.0,27.575,0.8673,-0.8673
385.0,370.0,400.0,23.503,0.78315,-0.78315
415.0,400.0,430.0,18.829,0.69935,-0.69935
450.0,430.0,470.0,19.624,0.70543,-0.70543
490.0,470.0,510.0,18.688,0.69534,-0.69534
530.0,510.0,550.0,14.217,0.60121,-0.60121
570.0,550.0,590.0,13.017,0.57464,-0.57464
615.0,590.0,640.0,12.678,0.55804,-0.55804
665.0,640.0,690.0,9.9712,0.49768,-0.49768
715.0,690.0,740.0,7.9666,0.45568,-0.45568
765.0,740.0,790.0,6.2769,0.39078,-0.39078
815.0,790.0,840.0,5.4808,0.36308,-0.36308
870.0,840.0,900.0,4.5623,0.33984,-0.33984
930.0,900.0,960.0,3.8857,0.30528,-0.30528
990.0,960.0,1020.0,3.2264,0.29631,-0.29631
1055.0,1020.0,1090.0,2.972,0.27644,-0.27644
1125.0,1090.0,1160.0,1.9993,0.2359,-0.2359
1205.0,1160.0,1250.0,1.9858,0.21612,-0.21612
1325.0,1250.0,1400.0,4.3849,0.33621,-0.33621

#: d,,,5
#: $M_{D}$ [TeV],,,8
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,20.597,0.50464,-0.50464
295.0,280.0,310.0,16.423,0.46669,-0.46669
325.0,310.0,340.0,12.82,0.36824,-0.36824
355.0,340.0,370.0,10.267,0.32698,-0.32698
385.0,370.0,400.0,7.7066,0.28215,-0.28215
415.0,400.0,430.0,6.7199,0.25063,-0.25063
450.0,430.0,470.0,7.1844,0.26177,-0.26177
490.0,470.0,510.0,6.7537,0.25387,-0.25387
530.0,510.0,550.0,5.9814,0.24405,-0.24405
570.0,550.0,590.0,4.4217,0.20036,-0.20036
615.0,590.0,640.0,4.7173,0.20586,-0.20586
665.0,640.0,690.0,3.6936,0.18385,-0.18385
715.0,690.0,740.0,2.9798,0.16492,-0.16492
765.0,740.0,790.0,2.1064,0.1359,-0.1359
815.0,790.0,840.0,2.1236,0.13884,-0.13884
870.0,840.0,900.0,1.8747,0.13034,-0.13034
930.0,900.0,960.0,1.4378,0.11214,-0.11214
990.0,960.0,1020.0,1.0089,0.092745,-0.092745
1055.0,1020.0,1090.0,1.0173,0.095968,-0.095968
1125.0,1090.0,1160.0,0.86262,0.086023,-0.086023
1205.0,1160.0,1250.0,0.73761,0.079496,-0.079496
1325.0,1250.0,1400.0,1.8018,0.12392,-0.12392

#: d,,,6
#: $M_{D}$ [TeV],,,8
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,8.2283,0.21644,-0.21644
295.0,280.0,310.0,6.7448,0.19566,-0.19566
325.0,310.0,340.0,5.3982,0.16764,-0.16764
355.0,340.0,370.0,4.2274,0.1421,-0.1421
385.0,370.0,400.0,3.3681,0.12928,-0.12928
415.0,400.0,430.0,2.8908,0.1139,-0.1139
450.0,430.0,470.0,3.0289,0.10743,-0.10743
490.0,470.0,510.0,3.0215,0.12256,-0.12256
530.0,510.0,550.0,2.3008,0.095998,-0.095998
570.0,550.0,590.0,1.9655,0.092339,-0.092339
615.0,590.0,640.0,1.962,0.091065,-0.091065
665.0,640.0,690.0,1.504,0.075616,-0.075616
715.0,690.0,740.0,1.1017,0.060688,-0.060688
765.0,740.0,790.0,0.86312,0.053322,-0.053322
815.0,790.0,840.0,0.76805,0.049638,-0.049638
870.0,840.0,900.0,0.80846,0.052362,-0.052362
930.0,900.0,960.0,0.56989,0.043508,-0.043508
990.0,960.0,1020.0,0.5015,0.039915,-0.039915
1055.0,1020.0,1090.0,0.43494,0.037703,-0.037703
1125.0,1090.0,1160.0,0.32743,0.032345,-0.032345
1205.0,1160.0,1250.0,0.31334,0.032312,-0.032312
1325.0,1250.0,1400.0,0.80839,0.050976,-0.050976

#: d,,,7
#: $M_{D}$ [TeV],,,8
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,3.7564,0.10908,-0.10908
295.0,280.0,310.0,3.1796,0.096321,-0.096321
325.0,310.0,340.0,2.357,0.097983,-0.097983
355.0,340.0,370.0,1.9628,0.072804,-0.072804
385.0,370.0,400.0,1.4442,0.074357,-0.074357
415.0,400.0,430.0,1.2558,0.052369,-0.052369
450.0,430.0,470.0,1.4678,0.056941,-0.056941
490.0,470.0,510.0,1.22,0.049433,-0.049433
530.0,510.0,550.0,1.0132,0.043529,-0.043529
570.0,550.0,590.0,0.84817,0.037044,-0.037044
615.0,590.0,640.0,0.86799,0.03957,-0.03957
665.0,640.0,690.0,0.65314,0.031752,-0.031752
715.0,690.0,740.0,0.5403,0.028757,-0.028757
765.0,740.0,790.0,0.45345,0.026583,-0.026583
815.0,790.0,840.0,0.34396,0.022712,-0.022712
870.0,840.0,900.0,0.37138,0.024215,-0.024215
930.0,900.0,960.0,0.23319,0.017965,-0.017965
990.0,960.0,1020.0,0.20857,0.017495,-0.017495
1055.0,1020.0,1090.0,0.17839,0.015652,-0.015652
1125.0,1090.0,1160.0,0.14277,0.014019,-0.014019
1205.0,1160.0,1250.0,0.12171,0.012827,-0.012827
1325.0,1250.0,1400.0,0.31733,0.020919,-0.020919

#: d,,,2
#: $M_{D}$ [TeV],,,9
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,522.17,12.898,-12.898
295.0,280.0,310.0,432.3,11.733,-11.733
325.0,310.0,340.0,324.29,9.9364,-9.9364
355.0,340.0,370.0,245.19,8.807,-8.807
385.0,370.0,400.0,193.92,7.4908,-7.4908
415.0,400.0,430.0,155.85,6.6394,-6.6394
450.0,430.0,470.0,161.25,6.7199,-6.7199
490.0,470.0,510.0,159.99,6.7623,-6.7623
530.0,510.0,550.0,108.78,5.5204,-5.5204
570.0,550.0,590.0,87.985,4.8684,-4.8684
615.0,590.0,640.0,92.416,5.1442,-5.1442
665.0,640.0,690.0,79.326,4.5927,-4.5927
715.0,690.0,740.0,50.211,3.6845,-3.6845
765.0,740.0,790.0,44.821,3.4985,-3.4985
815.0,790.0,840.0,37.169,3.1817,-3.1817
870.0,840.0,900.0,33.284,3.0147,-3.0147
930.0,900.0,960.0,24.198,2.5425,-2.5425
990.0,960.0,1020.0,15.806,2.02,-2.02
1055.0,1020.0,1090.0,12.013,1.7921,-1.7921
1125.0,1090.0,1160.0,14.61,1.9587,-1.9587
1205.0,1160.0,1250.0,7.8503,1.4234,-1.4234
1325.0,1250.0,1400.0,26.181,2.6259,-2.6259

#: d,,,3
#: $M_{D}$ [TeV],,,9
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,100.34,2.2926,-2.2926
295.0,280.0,310.0,80.795,2.0331,-2.0331
325.0,310.0,340.0,59.872,1.7576,-1.7576
355.0,340.0,370.0,50.122,1.5986,-1.5986
385.0,370.0,400.0,41.717,1.4483,-1.4483
415.0,400.0,430.0,36.315,1.3578,-1.3578
450.0,430.0,470.0,35.266,1.3406,-1.3406
490.0,470.0,510.0,35.107,1.3254,-1.3254
530.0,510.0,550.0,28.186,1.1855,-1.1855
570.0,550.0,590.0,20.936,1.0226,-1.0226
615.0,590.0,640.0,21.833,1.0426,-1.0426
665.0,640.0,690.0,15.114,0.87075,-0.87075
715.0,690.0,740.0,12.846,0.79816,-0.79816
765.0,740.0,790.0,11.178,0.75987,-0.75987
815.0,790.0,840.0,8.6963,0.66042,-0.66042
870.0,840.0,900.0,7.729,0.63137,-0.63137
930.0,900.0,960.0,6.3241,0.55924,-0.55924
990.0,960.0,1020.0,4.3925,0.47481,-0.47481
1055.0,1020.0,1090.0,5.5248,0.52772,-0.52772
1125.0,1090.0,1160.0,3.5435,0.42033,-0.42033
1205.0,1160.0,1250.0,3.1306,0.39043,-0.39043
1325.0,1250.0,1400.0,7.257,0.60028,-0.60028

#: d,,,4
#: $M_{D}$ [TeV],,,9
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,27.175,0.63282,-0.63282
295.0,280.0,310.0,21.535,0.5712,-0.5712
325.0,310.0,340.0,17.661,0.51947,-0.51947
355.0,340.0,370.0,13.725,0.44448,-0.44448
385.0,370.0,400.0,10.822,0.37736,-0.37736
415.0,400.0,430.0,9.8177,0.37042,-0.37042
450.0,430.0,470.0,10.734,0.38246,-0.38246
490.0,470.0,510.0,9.4787,0.36317,-0.36317
530.0,510.0,550.0,7.4669,0.31432,-0.31432
570.0,550.0,590.0,6.3097,0.28588,-0.28588
615.0,590.0,640.0,6.2207,0.29383,-0.29383
665.0,640.0,690.0,4.7743,0.24791,-0.24791
715.0,690.0,740.0,3.7474,0.2201,-0.2201
765.0,740.0,790.0,2.7023,0.18246,-0.18246
815.0,790.0,840.0,2.4358,0.17913,-0.17913
870.0,840.0,900.0,2.3655,0.16891,-0.16891
930.0,900.0,960.0,1.7847,0.1479,-0.1479
990.0,960.0,1020.0,1.3414,0.12861,-0.12861
1055.0,1020.0,1090.0,1.4719,0.13881,-0.13881
1125.0,1090.0,1160.0,0.80485,0.10335,-0.10335
1205.0,1160.0,1250.0,1.099,0.11747,-0.11747
1325.0,1250.0,1400.0,2.1866,0.1632,-0.1632

#: d,,,5
#: $M_{D}$ [TeV],,,9
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,8.8273,0.2322,-0.2322
295.0,280.0,310.0,7.0405,0.18912,-0.18912
325.0,310.0,340.0,5.7405,0.18235,-0.18235
355.0,340.0,370.0,4.5181,0.15127,-0.15127
385.0,370.0,400.0,3.6985,0.1408,-0.1408
415.0,400.0,430.0,3.0365,0.11946,-0.11946
450.0,430.0,470.0,3.141,0.11784,-0.11784
490.0,470.0,510.0,2.8644,0.11167,-0.11167
530.0,510.0,550.0,2.4604,0.098891,-0.098891
570.0,550.0,590.0,1.9208,0.086965,-0.086965
615.0,590.0,640.0,1.9861,0.087387,-0.087387
665.0,640.0,690.0,1.5338,0.076401,-0.076401
715.0,690.0,740.0,1.274,0.069746,-0.069746
765.0,740.0,790.0,0.96198,0.060306,-0.060306
815.0,790.0,840.0,0.87506,0.057507,-0.057507
870.0,840.0,900.0,0.81185,0.055732,-0.055732
930.0,900.0,960.0,0.62462,0.049287,-0.049287
990.0,960.0,1020.0,0.44662,0.040173,-0.040173
1055.0,1020.0,1090.0,0.44214,0.039975,-0.039975
1125.0,1090.0,1160.0,0.34839,0.035458,-0.035458
1205.0,1160.0,1250.0,0.3353,0.035975,-0.035975
1325.0,1250.0,1400.0,0.90905,0.057291,-0.057291

#: d,,,6
#: $M_{D}$ [TeV],,,9
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,3.2715,0.079312,-0.079312
295.0,280.0,310.0,2.5503,0.070546,-0.070546
325.0,310.0,340.0,1.9671,0.063277,-0.063277
355.0,340.0,370.0,1.6004,0.052865,-0.052865
385.0,370.0,400.0,1.2639,0.045595,-0.045595
415.0,400.0,430.0,1.0331,0.040738,-0.040738
450.0,430.0,470.0,1.2114,0.059222,-0.059222
490.0,470.0,510.0,1.148,0.058167,-0.058167
530.0,510.0,550.0,0.85561,0.035338,-0.035338
570.0,550.0,590.0,0.7227,0.032833,-0.032833
615.0,590.0,640.0,0.68776,0.032043,-0.032043
665.0,640.0,690.0,0.54124,0.027659,-0.027659
715.0,690.0,740.0,0.46378,0.025633,-0.025633
765.0,740.0,790.0,0.31657,0.020297,-0.020297
815.0,790.0,840.0,0.31167,0.021048,-0.021048
870.0,840.0,900.0,0.278,0.019513,-0.019513
930.0,900.0,960.0,0.24314,0.018246,-0.018246
990.0,960.0,1020.0,0.18611,0.015678,-0.015678
1055.0,1020.0,1090.0,0.15619,0.014576,-0.014576
1125.0,1090.0,1160.0,0.13572,0.013204,-0.013204
1205.0,1160.0,1250.0,0.13181,0.013379,-0.013379
1325.0,1250.0,1400.0,0.31586,0.020874,-0.020874

#: d,,,7
#: $M_{D}$ [TeV],,,9
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,1.2648,0.034145,-0.034145
295.0,280.0,310.0,1.0598,0.0311,-0.0311
325.0,310.0,340.0,0.82962,0.027188,-0.027188
355.0,340.0,370.0,0.69398,0.026887,-0.026887
385.0,370.0,400.0,0.51704,0.022094,-0.022094
415.0,400.0,430.0,0.4254,0.017338,-0.017338
450.0,430.0,470.0,0.48969,0.018014,-0.018014
490.0,470.0,510.0,0.46634,0.017676,-0.017676
530.0,510.0,550.0,0.34226,0.01406,-0.01406
570.0,550.0,590.0,0.32756,0.015226,-0.015226
615.0,590.0,640.0,0.29511,0.015012,-0.015012
665.0,640.0,690.0,0.21924,0.011098,-0.011098
715.0,690.0,740.0,0.17076,0.0094516,-0.0094516
765.0,740.0,790.0,0.14097,0.0087167,-0.0087167
815.0,790.0,840.0,0.10696,0.0074669,-0.0074669
870.0,840.0,900.0,0.11666,0.0080337,-0.0080337
930.0,900.0,960.0,0.088463,0.0067231,-0.0067231
990.0,960.0,1020.0,0.070718,0.0061609,-0.0061609
1055.0,1020.0,1090.0,0.061746,0.0055314,-0.0055314
1125.0,1090.0,1160.0,0.0452,0.0047765,-0.0047765
1205.0,1160.0,1250.0,0.046023,0.0047846,-0.0047846
1325.0,1250.0,1400.0,0.11593,0.0076093,-0.0076093

