#: table_doi: 10.17182/hepdata.106115.v2/t2
#: name: Signal templates, DMsimp, spin-0, Monojet
#: description: Differential signal yields for various signal hypotheses.
#: data_file: signal_templates,_dmsimp,_spin-0,_monojet.yaml
#: keyword observables: N
#: keyword reactions: P P --> INVISIBLE JET
#: keyword cmenergies: 13000.0
#: Coupling type,,,Pseudoscalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,100.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,517.78,3.2131,-3.2131
295.0,280.0,310.0,396.82,2.8215,-2.8215
325.0,310.0,340.0,305.53,2.4764,-2.4764
355.0,340.0,370.0,227.18,2.1358,-2.1358
385.0,370.0,400.0,173.94,1.8655,-1.8655
415.0,400.0,430.0,132.46,1.6291,-1.6291
450.0,430.0,470.0,123.88,1.5743,-1.5743
490.0,470.0,510.0,84.846,1.2983,-1.2983
530.0,510.0,550.0,57.804,1.0738,-1.0738
570.0,550.0,590.0,37.777,0.86828,-0.86828
615.0,590.0,640.0,30.191,0.77576,-0.77576
665.0,640.0,690.0,18.723,0.61156,-0.61156
715.0,690.0,740.0,11.532,0.48153,-0.48153
765.0,740.0,790.0,7.2909,0.38396,-0.38396
815.0,790.0,840.0,4.575,0.29973,-0.29973
870.0,840.0,900.0,3.2147,0.25225,-0.25225
930.0,900.0,960.0,2.2199,0.21037,-0.21037
990.0,960.0,1020.0,1.4212,0.16945,-0.16945
1055.0,1020.0,1090.0,0.99374,0.14178,-0.14178
1125.0,1090.0,1160.0,0.44069,0.094342,-0.094342
1205.0,1160.0,1250.0,0.40734,0.091608,-0.091608
1325.0,1250.0,1400.0,0.28718,0.075951,-0.075951

#: Coupling type,,,Pseudoscalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,50.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,3259.9,29.585,-29.585
295.0,280.0,310.0,1971.5,23.083,-23.083
325.0,310.0,340.0,1219.0,18.178,-18.178
355.0,340.0,370.0,773.35,14.5,-14.5
385.0,370.0,400.0,493.45,11.571,-11.571
415.0,400.0,430.0,310.28,9.1587,-9.1587
450.0,430.0,470.0,271.82,8.576,-8.576
490.0,470.0,510.0,164.61,6.6873,-6.6873
530.0,510.0,550.0,108.6,5.4243,-5.4243
570.0,550.0,590.0,65.109,4.2158,-4.2158
615.0,590.0,640.0,53.194,3.8008,-3.8008
665.0,640.0,690.0,27.076,2.6991,-2.6991
715.0,690.0,740.0,19.859,2.3361,-2.3361
765.0,740.0,790.0,10.71,1.6915,-1.6915
815.0,790.0,840.0,8.7367,1.5415,-1.5415
870.0,840.0,900.0,6.3899,1.3274,-1.3274
930.0,900.0,960.0,4.3696,1.1035,-1.1035
990.0,960.0,1020.0,2.9217,0.85397,-0.85397
1055.0,1020.0,1090.0,2.0454,0.74217,-0.74217
1125.0,1090.0,1160.0,0.9836,0.5063,-0.5063
1205.0,1160.0,1250.0,0.3144,0.27565,-0.27565
1325.0,1250.0,1400.0,0.54089,0.38248,-0.38248

#: Coupling type,,,Pseudoscalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,50.0
#: $m_{DM}$,,,20.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,3215.6,29.311,-29.311
295.0,280.0,310.0,2001.9,23.233,-23.233
325.0,310.0,340.0,1219.4,18.171,-18.171
355.0,340.0,370.0,760.44,14.31,-14.31
385.0,370.0,400.0,506.54,11.693,-11.693
415.0,400.0,430.0,331.4,9.4428,-9.4428
450.0,430.0,470.0,275.74,8.6063,-8.6063
490.0,470.0,510.0,167.84,6.722,-6.722
530.0,510.0,550.0,100.67,5.1882,-5.1882
570.0,550.0,590.0,71.155,4.3995,-4.3995
615.0,590.0,640.0,50.286,3.6639,-3.6639
665.0,640.0,690.0,33.305,3.0104,-3.0104
715.0,690.0,740.0,16.967,2.123,-2.123
765.0,740.0,790.0,12.531,1.8408,-1.8408
815.0,790.0,840.0,7.0105,1.3769,-1.3769
870.0,840.0,900.0,5.9793,1.2657,-1.2657
930.0,900.0,960.0,3.3247,0.95419,-0.95419
990.0,960.0,1020.0,2.8551,0.86551,-0.86551
1055.0,1020.0,1090.0,2.181,0.7714,-0.7714
1125.0,1090.0,1160.0,0.79778,0.46378,-0.46378
1205.0,1160.0,1250.0,0.5742,0.40614,-0.40614
1325.0,1250.0,1400.0,0.26625,0.26625,-0.26625

#: Coupling type,,,Pseudoscalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,50.0
#: $m_{DM}$,,,22.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,3303.1,29.712,-29.712
295.0,280.0,310.0,1929.9,22.795,-22.795
325.0,310.0,340.0,1209.3,18.069,-18.069
355.0,340.0,370.0,748.15,14.213,-14.213
385.0,370.0,400.0,492.0,11.521,-11.521
415.0,400.0,430.0,322.92,9.3515,-9.3515
450.0,430.0,470.0,278.02,8.668,-8.668
490.0,470.0,510.0,165.82,6.6898,-6.6898
530.0,510.0,550.0,93.171,5.0027,-5.0027
570.0,550.0,590.0,62.634,4.1167,-4.1167
615.0,590.0,640.0,54.717,3.8486,-3.8486
665.0,640.0,690.0,28.336,2.7816,-2.7816
715.0,690.0,740.0,19.624,2.3057,-2.3057
765.0,740.0,790.0,10.697,1.7261,-1.7261
815.0,790.0,840.0,7.188,1.4015,-1.4015
870.0,840.0,900.0,5.2195,1.1791,-1.1791
930.0,900.0,960.0,3.2637,0.92021,-0.92021
990.0,960.0,1020.0,2.2624,0.79921,-0.79921
1055.0,1020.0,1090.0,2.0779,0.74093,-0.74093
1125.0,1090.0,1160.0,0.91448,0.4614,-0.4614
1205.0,1160.0,1250.0,0.0,0,0
1325.0,1250.0,1400.0,0.51447,0.33205,-0.33205

#: Coupling type,,,Pseudoscalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,50.0
#: $m_{DM}$,,,28.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,235.14,1.8763,-1.8763
295.0,280.0,310.0,154.33,1.5263,-1.5263
325.0,310.0,340.0,101.22,1.2384,-1.2384
355.0,340.0,370.0,66.554,1.0034,-1.0034
385.0,370.0,400.0,46.9,0.841,-0.841
415.0,400.0,430.0,31.638,0.69164,-0.69164
450.0,430.0,470.0,28.251,0.65394,-0.65394
490.0,470.0,510.0,17.422,0.51234,-0.51234
530.0,510.0,550.0,11.322,0.41264,-0.41264
570.0,550.0,590.0,6.8273,0.32059,-0.32059
615.0,590.0,640.0,5.5417,0.28767,-0.28767
665.0,640.0,690.0,2.9166,0.21073,-0.21073
715.0,690.0,740.0,1.7659,0.16306,-0.16306
765.0,740.0,790.0,1.2593,0.13865,-0.13865
815.0,790.0,840.0,0.72507,0.10373,-0.10373
870.0,840.0,900.0,0.52719,0.088499,-0.088499
930.0,900.0,960.0,0.2057,0.054225,-0.054225
990.0,960.0,1020.0,0.11655,0.041966,-0.041966
1055.0,1020.0,1090.0,0.21382,0.057996,-0.057996
1125.0,1090.0,1160.0,0.098525,0.038656,-0.038656
1205.0,1160.0,1250.0,0.03276,0.022998,-0.022998
1325.0,1250.0,1400.0,0.047453,0.026846,-0.026846

#: Coupling type,,,Pseudoscalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,600.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,223.76,1.3675,-1.3675
295.0,280.0,310.0,180.75,1.2335,-1.2335
325.0,310.0,340.0,140.43,1.0867,-1.0867
355.0,340.0,370.0,109.02,0.95796,-0.95796
385.0,370.0,400.0,84.959,0.84475,-0.84475
415.0,400.0,430.0,65.352,0.74092,-0.74092
450.0,430.0,470.0,66.632,0.7477,-0.7477
490.0,470.0,510.0,46.537,0.6247,-0.6247
530.0,510.0,550.0,32.895,0.5257,-0.5257
570.0,550.0,590.0,24.261,0.45202,-0.45202
615.0,590.0,640.0,18.983,0.39859,-0.39859
665.0,640.0,690.0,12.392,0.32207,-0.32207
715.0,690.0,740.0,7.7605,0.2555,-0.2555
765.0,740.0,790.0,5.0119,0.20572,-0.20572
815.0,790.0,840.0,3.5868,0.17396,-0.17396
870.0,840.0,900.0,2.4101,0.14213,-0.14213
930.0,900.0,960.0,1.4817,0.11239,-0.11239
990.0,960.0,1020.0,0.86474,0.08447,-0.08447
1055.0,1020.0,1090.0,0.6597,0.074757,-0.074757
1125.0,1090.0,1160.0,0.45543,0.062012,-0.062012
1205.0,1160.0,1250.0,0.25043,0.045314,-0.045314
1325.0,1250.0,1400.0,0.38261,0.056775,-0.056775

#: Coupling type,,,Pseudoscalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,700.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,106.65,0.64555,-0.64555
295.0,280.0,310.0,86.775,0.58477,-0.58477
325.0,310.0,340.0,68.891,0.5216,-0.5216
355.0,340.0,370.0,54.591,0.46404,-0.46404
385.0,370.0,400.0,43.758,0.41529,-0.41529
415.0,400.0,430.0,34.501,0.36841,-0.36841
450.0,430.0,470.0,35.575,0.37404,-0.37404
490.0,470.0,510.0,26.111,0.32056,-0.32056
530.0,510.0,550.0,19.766,0.27854,-0.27854
570.0,550.0,590.0,14.042,0.235,-0.235
615.0,590.0,640.0,12.818,0.22428,-0.22428
665.0,640.0,690.0,8.1134,0.17834,-0.17834
715.0,690.0,740.0,5.6308,0.14882,-0.14882
765.0,740.0,790.0,3.5716,0.11851,-0.11851
815.0,790.0,840.0,2.357,0.096731,-0.096731
870.0,840.0,900.0,1.7506,0.082783,-0.082783
930.0,900.0,960.0,1.0992,0.066067,-0.066067
990.0,960.0,1020.0,0.76604,0.055056,-0.055056
1055.0,1020.0,1090.0,0.42549,0.041032,-0.041032
1125.0,1090.0,1160.0,0.30025,0.034586,-0.034586
1205.0,1160.0,1250.0,0.19608,0.027961,-0.027961
1325.0,1250.0,1400.0,0.32418,0.036272,-0.036272

#: Coupling type,,,Pseudoscalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,800.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,54.044,0.32782,-0.32782
295.0,280.0,310.0,44.685,0.29921,-0.29921
325.0,310.0,340.0,35.963,0.26861,-0.26861
355.0,340.0,370.0,29.062,0.2413,-0.2413
385.0,370.0,400.0,23.388,0.21655,-0.21655
415.0,400.0,430.0,19.13,0.19576,-0.19576
450.0,430.0,470.0,19.843,0.19921,-0.19921
490.0,470.0,510.0,15.286,0.17484,-0.17484
530.0,510.0,550.0,11.484,0.15165,-0.15165
570.0,550.0,590.0,8.5554,0.13058,-0.13058
615.0,590.0,640.0,7.8905,0.12556,-0.12556
665.0,640.0,690.0,5.5425,0.10541,-0.10541
715.0,690.0,740.0,3.6927,0.085837,-0.085837
765.0,740.0,790.0,2.6175,0.072381,-0.072381
815.0,790.0,840.0,1.8475,0.060682,-0.060682
870.0,840.0,900.0,1.4052,0.052937,-0.052937
930.0,900.0,960.0,0.87669,0.042065,-0.042065
990.0,960.0,1020.0,0.52658,0.032785,-0.032785
1055.0,1020.0,1090.0,0.3945,0.0282,-0.0282
1125.0,1090.0,1160.0,0.21468,0.020855,-0.020855
1205.0,1160.0,1250.0,0.17397,0.018789,-0.018789
1325.0,1250.0,1400.0,0.24293,0.022047,-0.022047

#: Coupling type,,,Pseudoscalar
#: Production mode,,,monov
#: $m_{med}$,,,100.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,27.106,0.2742,-0.2742
295.0,280.0,310.0,20.159,0.23752,-0.23752
325.0,310.0,340.0,14.761,0.20304,-0.20304
355.0,340.0,370.0,11.328,0.17789,-0.17789
385.0,370.0,400.0,8.4042,0.15336,-0.15336
415.0,400.0,430.0,6.5104,0.13482,-0.13482
450.0,430.0,470.0,6.9766,0.13967,-0.13967
490.0,470.0,510.0,4.8536,0.11653,-0.11653
530.0,510.0,550.0,3.5836,0.1002,-0.1002
570.0,550.0,590.0,2.6886,0.086737,-0.086737
615.0,590.0,640.0,2.5915,0.085175,-0.085175
665.0,640.0,690.0,1.8168,0.071331,-0.071331
715.0,690.0,740.0,1.2145,0.058346,-0.058346
765.0,740.0,790.0,0.96773,0.052391,-0.052391
815.0,790.0,840.0,0.67333,0.04345,-0.04345
870.0,840.0,900.0,0.58122,0.040433,-0.040433
930.0,900.0,960.0,0.46438,0.035898,-0.035898
990.0,960.0,1020.0,0.32396,0.029928,-0.029928
1055.0,1020.0,1090.0,0.27635,0.02795,-0.02795
1125.0,1090.0,1160.0,0.17205,0.021927,-0.021927
1205.0,1160.0,1250.0,0.10743,0.017066,-0.017066
1325.0,1250.0,1400.0,0.2942,0.028603,-0.028603

#: Coupling type,,,Pseudoscalar
#: Production mode,,,monov
#: $m_{med}$,,,100.0
#: $m_{DM}$,,,40.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,28.33,0.21754,-0.21754
295.0,280.0,310.0,20.317,0.1848,-0.1848
325.0,310.0,340.0,15.238,0.16017,-0.16017
355.0,340.0,370.0,11.535,0.13938,-0.13938
385.0,370.0,400.0,8.8572,0.12214,-0.12214
415.0,400.0,430.0,6.9794,0.1085,-0.1085
450.0,430.0,470.0,6.7693,0.10657,-0.10657
490.0,470.0,510.0,5.0487,0.092245,-0.092245
530.0,510.0,550.0,3.7084,0.078864,-0.078864
570.0,550.0,590.0,2.8653,0.069491,-0.069491
615.0,590.0,640.0,2.6727,0.066968,-0.066968
665.0,640.0,690.0,1.8724,0.05614,-0.05614
715.0,690.0,740.0,1.273,0.046158,-0.046158
765.0,740.0,790.0,0.9279,0.039405,-0.039405
815.0,790.0,840.0,0.68352,0.033918,-0.033918
870.0,840.0,900.0,0.64693,0.032907,-0.032907
930.0,900.0,960.0,0.45157,0.027469,-0.027469
990.0,960.0,1020.0,0.32259,0.02344,-0.02344
1055.0,1020.0,1090.0,0.30888,0.022783,-0.022783
1125.0,1090.0,1160.0,0.16782,0.016886,-0.016886
1205.0,1160.0,1250.0,0.16884,0.016884,-0.016884
1325.0,1250.0,1400.0,0.283,0.021981,-0.021981

#: Coupling type,,,Pseudoscalar
#: Production mode,,,monov
#: $m_{med}$,,,100.0
#: $m_{DM}$,,,45.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,28.123,0.21644,-0.21644
295.0,280.0,310.0,20.859,0.18702,-0.18702
325.0,310.0,340.0,15.405,0.16081,-0.16081
355.0,340.0,370.0,11.513,0.13917,-0.13917
385.0,370.0,400.0,8.8476,0.12184,-0.12184
415.0,400.0,430.0,6.9932,0.10843,-0.10843
450.0,430.0,470.0,7.1349,0.10949,-0.10949
490.0,470.0,510.0,5.0237,0.091866,-0.091866
530.0,510.0,550.0,3.7046,0.078858,-0.078858
570.0,550.0,590.0,2.7812,0.068273,-0.068273
615.0,590.0,640.0,2.5321,0.065311,-0.065311
665.0,640.0,690.0,1.8564,0.055761,-0.055761
715.0,690.0,740.0,1.3259,0.04725,-0.04725
765.0,740.0,790.0,0.94684,0.039921,-0.039921
815.0,790.0,840.0,0.74237,0.035361,-0.035361
870.0,840.0,900.0,0.58615,0.03148,-0.03148
930.0,900.0,960.0,0.4302,0.026973,-0.026973
990.0,960.0,1020.0,0.33206,0.023487,-0.023487
1055.0,1020.0,1090.0,0.28372,0.021858,-0.021858
1125.0,1090.0,1160.0,0.19452,0.018223,-0.018223
1205.0,1160.0,1250.0,0.17018,0.016959,-0.016959
1325.0,1250.0,1400.0,0.26731,0.0214,-0.0214

#: Coupling type,,,Pseudoscalar
#: Production mode,,,monov
#: $m_{med}$,,,100.0
#: $m_{DM}$,,,55.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,0.58346,0.0045628,-0.0045628
295.0,280.0,310.0,0.43663,0.0039651,-0.0039651
325.0,310.0,340.0,0.342,0.0035122,-0.0035122
355.0,340.0,370.0,0.26913,0.0031166,-0.0031166
385.0,370.0,400.0,0.21727,0.0027959,-0.0027959
415.0,400.0,430.0,0.16539,0.0024386,-0.0024386
450.0,430.0,470.0,0.17505,0.0025101,-0.0025101
490.0,470.0,510.0,0.1319,0.0021789,-0.0021789
530.0,510.0,550.0,0.10451,0.0019428,-0.0019428
570.0,550.0,590.0,0.079005,0.0016869,-0.0016869
615.0,590.0,640.0,0.072324,0.0016111,-0.0016111
665.0,640.0,690.0,0.057112,0.0014368,-0.0014368
715.0,690.0,740.0,0.039483,0.0011953,-0.0011953
765.0,740.0,790.0,0.030955,0.0010573,-0.0010573
815.0,790.0,840.0,0.021727,0.00088242,-0.00088242
870.0,840.0,900.0,0.018129,0.00080678,-0.00080678
930.0,900.0,960.0,0.014528,0.00072222,-0.00072222
990.0,960.0,1020.0,0.010744,0.00062301,-0.00062301
1055.0,1020.0,1090.0,0.0083993,0.00055282,-0.00055282
1125.0,1090.0,1160.0,0.005826,0.0004574,-0.0004574
1205.0,1160.0,1250.0,0.0047566,0.00041505,-0.00041505
1325.0,1250.0,1400.0,0.0096507,0.00058985,-0.00058985

#: Coupling type,,,Pseudoscalar
#: Production mode,,,monov
#: $m_{med}$,,,10.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,30.822,0.23487,-0.23487
295.0,280.0,310.0,22.655,0.2021,-0.2021
325.0,310.0,340.0,16.407,0.17197,-0.17197
355.0,340.0,370.0,12.266,0.14868,-0.14868
385.0,370.0,400.0,9.3808,0.13008,-0.13008
415.0,400.0,430.0,7.3318,0.11494,-0.11494
450.0,430.0,470.0,7.0572,0.11279,-0.11279
490.0,470.0,510.0,5.2055,0.096646,-0.096646
530.0,510.0,550.0,3.911,0.084043,-0.084043
570.0,550.0,590.0,2.8837,0.072211,-0.072211
615.0,590.0,640.0,2.6891,0.069487,-0.069487
665.0,640.0,690.0,1.9022,0.058413,-0.058413
715.0,690.0,740.0,1.4038,0.050274,-0.050274
765.0,740.0,790.0,0.88946,0.040125,-0.040125
815.0,790.0,840.0,0.7206,0.036007,-0.036007
870.0,840.0,900.0,0.59805,0.032895,-0.032895
930.0,900.0,960.0,0.44926,0.028382,-0.028382
990.0,960.0,1020.0,0.29857,0.023339,-0.023339
1055.0,1020.0,1090.0,0.25424,0.021326,-0.021326
1125.0,1090.0,1160.0,0.15967,0.017094,-0.017094
1205.0,1160.0,1250.0,0.1252,0.014841,-0.014841
1325.0,1250.0,1400.0,0.27814,0.022427,-0.022427

#: Coupling type,,,Pseudoscalar
#: Production mode,,,monov
#: $m_{med}$,,,10.0
#: $m_{DM}$,,,4.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,24.742,0.2135,-0.2135
295.0,280.0,310.0,17.715,0.18131,-0.18131
325.0,310.0,340.0,13.141,0.15616,-0.15616
355.0,340.0,370.0,10.039,0.13663,-0.13663
385.0,370.0,400.0,7.4431,0.11752,-0.11752
415.0,400.0,430.0,5.7611,0.10335,-0.10335
450.0,430.0,470.0,5.7774,0.10355,-0.10355
490.0,470.0,510.0,4.354,0.089984,-0.089984
530.0,510.0,550.0,3.0678,0.075427,-0.075427
570.0,550.0,590.0,2.3795,0.066418,-0.066418
615.0,590.0,640.0,2.1557,0.063248,-0.063248
665.0,640.0,690.0,1.5368,0.053348,-0.053348
715.0,690.0,740.0,1.126,0.045932,-0.045932
765.0,740.0,790.0,0.80517,0.038779,-0.038779
815.0,790.0,840.0,0.5494,0.031944,-0.031944
870.0,840.0,900.0,0.47704,0.029766,-0.029766
930.0,900.0,960.0,0.3535,0.025628,-0.025628
990.0,960.0,1020.0,0.23751,0.021041,-0.021041
1055.0,1020.0,1090.0,0.23737,0.020971,-0.020971
1125.0,1090.0,1160.0,0.1567,0.017405,-0.017405
1205.0,1160.0,1250.0,0.11152,0.014395,-0.014395
1325.0,1250.0,1400.0,0.25233,0.021605,-0.021605

#: Coupling type,,,Pseudoscalar
#: Production mode,,,monov
#: $m_{med}$,,,10.0
#: $m_{DM}$,,,6.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,2.1315,0.016083,-0.016083
295.0,280.0,310.0,1.5936,0.01396,-0.01396
325.0,310.0,340.0,1.1745,0.011993,-0.011993
355.0,340.0,370.0,0.8848,0.01042,-0.01042
385.0,370.0,400.0,0.69426,0.0092185,-0.0092185
415.0,400.0,430.0,0.54365,0.0081537,-0.0081537
450.0,430.0,470.0,0.56083,0.0082827,-0.0082827
490.0,470.0,510.0,0.39321,0.006931,-0.006931
530.0,510.0,550.0,0.30271,0.0060887,-0.0060887
570.0,550.0,590.0,0.2272,0.0052721,-0.0052721
615.0,590.0,640.0,0.21091,0.0050877,-0.0050877
665.0,640.0,690.0,0.15346,0.004339,-0.004339
715.0,690.0,740.0,0.11053,0.003684,-0.003684
765.0,740.0,790.0,0.07949,0.0031341,-0.0031341
815.0,790.0,840.0,0.058087,0.0026611,-0.0026611
870.0,840.0,900.0,0.052816,0.0025369,-0.0025369
930.0,900.0,960.0,0.036551,0.002116,-0.002116
990.0,960.0,1020.0,0.02766,0.0018435,-0.0018435
1055.0,1020.0,1090.0,0.023215,0.0016887,-0.0016887
1125.0,1090.0,1160.0,0.014089,0.0013157,-0.0013157
1205.0,1160.0,1250.0,0.012746,0.0012371,-0.0012371
1325.0,1250.0,1400.0,0.024234,0.0017221,-0.0017221

#: Coupling type,,,Pseudoscalar
#: Production mode,,,monov
#: $m_{med}$,,,200.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,18.512,0.172,-0.172
295.0,280.0,310.0,14.019,0.15019,-0.15019
325.0,310.0,340.0,10.789,0.13186,-0.13186
355.0,340.0,370.0,8.2486,0.1155,-0.1155
385.0,370.0,400.0,6.4745,0.10214,-0.10214
415.0,400.0,430.0,5.187,0.091465,-0.091465
450.0,430.0,470.0,5.3117,0.092605,-0.092605
490.0,470.0,510.0,3.8421,0.078658,-0.078658
530.0,510.0,550.0,3.0645,0.070166,-0.070166
570.0,550.0,590.0,2.2131,0.059635,-0.059635
615.0,590.0,640.0,2.165,0.059006,-0.059006
665.0,640.0,690.0,1.4578,0.048411,-0.048411
715.0,690.0,740.0,1.0378,0.040961,-0.040961
765.0,740.0,790.0,0.85434,0.037243,-0.037243
815.0,790.0,840.0,0.61047,0.031429,-0.031429
870.0,840.0,900.0,0.50698,0.028337,-0.028337
930.0,900.0,960.0,0.40587,0.025616,-0.025616
990.0,960.0,1020.0,0.30071,0.021993,-0.021993
1055.0,1020.0,1090.0,0.20292,0.018188,-0.018188
1125.0,1090.0,1160.0,0.15888,0.016041,-0.016041
1205.0,1160.0,1250.0,0.12538,0.014179,-0.014179
1325.0,1250.0,1400.0,0.24707,0.019913,-0.019913

#: Coupling type,,,Pseudoscalar
#: Production mode,,,monov
#: $m_{med}$,,,300.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,11.33,0.088509,-0.088509
295.0,280.0,310.0,8.8426,0.078465,-0.078465
325.0,310.0,340.0,6.9342,0.069582,-0.069582
355.0,340.0,370.0,5.529,0.062109,-0.062109
385.0,370.0,400.0,4.3847,0.055199,-0.055199
415.0,400.0,430.0,3.5432,0.049692,-0.049692
450.0,430.0,470.0,3.7716,0.051267,-0.051267
490.0,470.0,510.0,2.8438,0.0445,-0.0445
530.0,510.0,550.0,2.165,0.038793,-0.038793
570.0,550.0,590.0,1.7126,0.034541,-0.034541
615.0,590.0,640.0,1.6328,0.033792,-0.033792
665.0,640.0,690.0,1.1771,0.028618,-0.028618
715.0,690.0,740.0,0.84685,0.024339,-0.024339
765.0,740.0,790.0,0.64284,0.021254,-0.021254
815.0,790.0,840.0,0.46912,0.01807,-0.01807
870.0,840.0,900.0,0.4176,0.017123,-0.017123
930.0,900.0,960.0,0.28808,0.014196,-0.014196
990.0,960.0,1020.0,0.23262,0.012716,-0.012716
1055.0,1020.0,1090.0,0.1705,0.010889,-0.010889
1125.0,1090.0,1160.0,0.12838,0.0094412,-0.0094412
1205.0,1160.0,1250.0,0.10919,0.0087547,-0.0087547
1325.0,1250.0,1400.0,0.20637,0.012025,-0.012025

#: Coupling type,,,Pseudoscalar
#: Production mode,,,monov
#: $m_{med}$,,,350.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,6.6226,0.060168,-0.060168
295.0,280.0,310.0,5.2818,0.053965,-0.053965
325.0,310.0,340.0,4.1777,0.048018,-0.048018
355.0,340.0,370.0,3.3907,0.043268,-0.043268
385.0,370.0,400.0,2.7005,0.038607,-0.038607
