#: table_doi: 10.17182/hepdata.106115.v2/t1
#: name: Signal templates, DMsimp, spin-1, Monojet
#: description: Differential signal yields for various signal hypotheses.
#: data_file: signal_templates,_dmsimp,_spin-1,_monojet.yaml
#: keyword observables: N
#: keyword reactions: P P --> INVISIBLE JET
#: keyword cmenergies: 13000.0
#: Coupling type,,,Axial
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,1000.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,0.25
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,67.917,1.1367,-1.1367
295.0,280.0,310.0,54.083,1.0255,-1.0255
325.0,310.0,340.0,43.878,0.90651,-0.90651
355.0,340.0,370.0,35.096,0.80967,-0.80967
385.0,370.0,400.0,26.873,0.72581,-0.72581
415.0,400.0,430.0,22.121,0.66003,-0.66003
450.0,430.0,470.0,25.52,0.68652,-0.68652
490.0,470.0,510.0,22.479,0.65603,-0.65603
530.0,510.0,550.0,17.824,0.58896,-0.58896
570.0,550.0,590.0,14.135,0.51364,-0.51364
615.0,590.0,640.0,13.625,0.51678,-0.51678
665.0,640.0,690.0,10.115,0.44767,-0.44767
715.0,690.0,740.0,8.4879,0.39579,-0.39579
765.0,740.0,790.0,6.6112,0.35213,-0.35213
815.0,790.0,840.0,4.8186,0.30971,-0.30971
870.0,840.0,900.0,4.0237,0.29717,-0.29717
930.0,900.0,960.0,3.4884,0.2605,-0.2605
990.0,960.0,1020.0,2.7015,0.22002,-0.22002
1055.0,1020.0,1090.0,2.1488,0.21417,-0.21417
1125.0,1090.0,1160.0,2.0658,0.18627,-0.18627
1205.0,1160.0,1250.0,1.7183,0.17019,-0.17019
1325.0,1250.0,1400.0,3.4988,0.26217,-0.26217

#: Coupling type,,,Vector
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,2500.0
#: $m_{DM}$,,,750.0
#: $g_{q}$,,,0.25
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,59.66,0.97344,-0.97344
295.0,280.0,310.0,49.85,0.87907,-0.87907
325.0,310.0,340.0,38.084,0.77667,-0.77667
355.0,340.0,370.0,31.614,0.6984,-0.6984
385.0,370.0,400.0,24.966,0.62701,-0.62701
415.0,400.0,430.0,20.681,0.5712,-0.5712
450.0,430.0,470.0,21.395,0.58792,-0.58792
490.0,470.0,510.0,20.072,0.56679,-0.56679
530.0,510.0,550.0,16.617,0.50932,-0.50932
570.0,550.0,590.0,12.454,0.45157,-0.45157
615.0,590.0,640.0,13.117,0.44847,-0.44847
665.0,640.0,690.0,9.8083,0.39328,-0.39328
715.0,690.0,740.0,7.6269,0.35354,-0.35354
765.0,740.0,790.0,5.6926,0.30251,-0.30251
815.0,790.0,840.0,4.5106,0.26728,-0.26728
870.0,840.0,900.0,4.1416,0.25701,-0.25701
930.0,900.0,960.0,2.8192,0.22262,-0.22262
990.0,960.0,1020.0,2.6806,0.20403,-0.20403
1055.0,1020.0,1090.0,2.085,0.17438,-0.17438
1125.0,1090.0,1160.0,1.6085,0.15855,-0.15855
1205.0,1160.0,1250.0,1.5209,0.15278,-0.15278
1325.0,1250.0,1400.0,3.4282,0.22762,-0.22762

#: Coupling type,,,Vector
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,250.0
#: $m_{DM}$,,,100.0
#: $g_{q}$,,,0.25
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,143760.0,2906.9,-2906.9
295.0,280.0,310.0,96456.0,2384.7,-2384.7
325.0,310.0,340.0,64605.0,1919.8,-1919.8
355.0,340.0,370.0,41209.0,1609.8,-1609.8
385.0,370.0,400.0,29151.0,1309.9,-1309.9
415.0,400.0,430.0,20200.0,1101.7,-1101.7
450.0,430.0,470.0,17434.0,1022.3,-1022.3
490.0,470.0,510.0,14136.0,900.56,-900.56
530.0,510.0,550.0,11071.0,761.03,-761.03
570.0,550.0,590.0,6606.8,606.91,-606.91
615.0,590.0,640.0,4591.5,551.26,-551.26
665.0,640.0,690.0,2857.5,418.22,-418.22
715.0,690.0,740.0,2534.0,363.48,-363.48
765.0,740.0,790.0,993.63,289.38,-289.38
815.0,790.0,840.0,956.87,215.33,-215.33
870.0,840.0,900.0,742.32,216.87,-216.87
930.0,900.0,960.0,470.93,166.87,-166.87
990.0,960.0,1020.0,284.02,111.33,-111.33
1055.0,1020.0,1090.0,36.298,114.92,-114.92
1125.0,1090.0,1160.0,313.04,119.51,-119.51
1205.0,1160.0,1250.0,139.4,82.068,-82.068
1325.0,1250.0,1400.0,278.27,103.39,-103.39

#: Coupling type,,,Vector
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,250.0
#: $m_{DM}$,,,150.0
#: $g_{q}$,,,0.25
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,3843.8,75.808,-75.808
295.0,280.0,310.0,2771.3,64.197,-64.197
325.0,310.0,340.0,1870.4,53.491,-53.491
355.0,340.0,370.0,1360.3,45.417,-45.417
385.0,370.0,400.0,1022.0,38.983,-38.983
415.0,400.0,430.0,727.53,33.514,-33.514
450.0,430.0,470.0,663.11,31.891,-31.891
490.0,470.0,510.0,597.22,29.475,-29.475
530.0,510.0,550.0,378.35,23.713,-23.713
570.0,550.0,590.0,296.32,21.116,-21.116
615.0,590.0,640.0,246.35,19.07,-19.07
665.0,640.0,690.0,162.1,15.436,-15.436
715.0,690.0,740.0,105.84,13.048,-13.048
765.0,740.0,790.0,83.235,10.772,-10.772
815.0,790.0,840.0,38.207,8.3466,-8.3466
870.0,840.0,900.0,38.582,7.5523,-7.5523
930.0,900.0,960.0,24.023,6.0905,-6.0905
990.0,960.0,1020.0,18.086,4.4098,-4.4098
1055.0,1020.0,1090.0,13.204,4.9077,-4.9077
1125.0,1090.0,1160.0,13.352,4.1517,-4.1517
1205.0,1160.0,1250.0,9.3878,2.9493,-2.9493
1325.0,1250.0,1400.0,13.335,4.1537,-4.1537

#: Coupling type,,,Vector
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,250.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,0.25
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,158690.0,3272.4,-3272.4
295.0,280.0,310.0,110550.0,2676.3,-2676.3
325.0,310.0,340.0,66064.0,2170.8,-2170.8
355.0,340.0,370.0,46972.0,1800.0,-1800.0
385.0,370.0,400.0,33603.0,1481.6,-1481.6
415.0,400.0,430.0,25765.0,1256.7,-1256.7
450.0,430.0,470.0,19686.0,1151.1,-1151.1
490.0,470.0,510.0,15072.0,1020.3,-1020.3
530.0,510.0,550.0,10951.0,850.24,-850.24
570.0,550.0,590.0,7530.7,669.94,-669.94
615.0,590.0,640.0,7011.2,641.56,-641.56
665.0,640.0,690.0,4444.0,494.06,-494.06
715.0,690.0,740.0,2808.5,389.27,-389.27
765.0,740.0,790.0,1361.2,331.56,-331.56
815.0,790.0,840.0,1280.0,255.71,-255.71
870.0,840.0,900.0,895.52,228.01,-228.01
930.0,900.0,960.0,581.98,199.38,-199.38
990.0,960.0,1020.0,301.23,132.7,-132.7
1055.0,1020.0,1090.0,109.02,143.44,-143.44
1125.0,1090.0,1160.0,173.16,101.7,-101.7
1205.0,1160.0,1250.0,140.88,83.484,-83.484
1325.0,1250.0,1400.0,70.151,87.18,-87.18

#: Coupling type,,,Vector
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,250.0
#: $m_{DM}$,,,75.0
#: $g_{q}$,,,0.25
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,159590.0,3120.9,-3120.9
295.0,280.0,310.0,100690.0,2550.6,-2550.6
325.0,310.0,340.0,67299.0,2050.7,-2050.7
355.0,340.0,370.0,48201.0,1705.1,-1705.1
385.0,370.0,400.0,30011.0,1434.3,-1434.3
415.0,400.0,430.0,22704.0,1181.6,-1181.6
450.0,430.0,470.0,19811.0,1118.6,-1118.6
490.0,470.0,510.0,16550.0,996.35,-996.35
530.0,510.0,550.0,9533.4,798.96,-798.96
570.0,550.0,590.0,6849.3,637.58,-637.58
615.0,590.0,640.0,6158.2,597.6,-597.6
665.0,640.0,690.0,3785.5,459.29,-459.29
715.0,690.0,740.0,2797.4,397.37,-397.37
765.0,740.0,790.0,1855.4,307.21,-307.21
815.0,790.0,840.0,1297.3,251.47,-251.47
870.0,840.0,900.0,848.99,228.05,-228.05
930.0,900.0,960.0,364.69,157.9,-157.9
990.0,960.0,1020.0,194.98,161.69,-161.69
1055.0,1020.0,1090.0,325.15,126.56,-126.56
1125.0,1090.0,1160.0,358.83,118.26,-118.26
1205.0,1160.0,1250.0,120.16,68.799,-68.799
1325.0,1250.0,1400.0,26.184,83.765,-83.765

#: Coupling type,,,Vector
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,500.0
#: $m_{DM}$,,,150.0
#: $g_{q}$,,,0.25
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,33657.0,648.24,-648.24
295.0,280.0,310.0,24608.0,554.26,-554.26
325.0,310.0,340.0,18064.0,472.19,-472.19
355.0,340.0,370.0,13150.0,403.17,-403.17
385.0,370.0,400.0,9839.3,351.47,-351.47
415.0,400.0,430.0,7388.4,301.32,-301.32
450.0,430.0,470.0,7012.3,295.25,-295.25
490.0,470.0,510.0,6300.3,270.31,-270.31
530.0,510.0,550.0,4252.3,223.73,-223.73
570.0,550.0,590.0,2748.9,192.81,-192.81
615.0,590.0,640.0,2108.0,172.1,-172.1
665.0,640.0,690.0,1834.1,148.01,-148.01
715.0,690.0,740.0,1272.0,118.27,-118.27
765.0,740.0,790.0,763.27,99.411,-99.411
815.0,790.0,840.0,550.6,82.949,-82.949
870.0,840.0,900.0,524.64,80.106,-80.106
930.0,900.0,960.0,255.13,59.323,-59.323
990.0,960.0,1020.0,252.72,54.978,-54.978
1055.0,1020.0,1090.0,221.26,43.331,-43.331
1125.0,1090.0,1160.0,47.507,37.227,-37.227
1205.0,1160.0,1250.0,109.34,28.757,-28.757
1325.0,1250.0,1400.0,160.97,39.941,-39.941

#: Coupling type,,,Vector
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,500.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,0.25
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,34930.0,666.32,-666.32
295.0,280.0,310.0,25416.0,568.11,-568.11
325.0,310.0,340.0,18241.0,487.26,-487.26
355.0,340.0,370.0,13569.0,412.24,-412.24
385.0,370.0,400.0,9991.4,360.85,-360.85
415.0,400.0,430.0,7319.0,307.94,-307.94
450.0,430.0,470.0,6764.6,308.27,-308.27
490.0,470.0,510.0,6327.8,280.26,-280.26
530.0,510.0,550.0,4607.4,233.11,-233.11
570.0,550.0,590.0,3633.2,201.02,-201.02
615.0,590.0,640.0,2981.2,186.69,-186.69
665.0,640.0,690.0,1786.0,152.48,-152.48
715.0,690.0,740.0,1167.9,125.3,-125.3
765.0,740.0,790.0,925.91,101.1,-101.1
815.0,790.0,840.0,673.3,92.26,-92.26
870.0,840.0,900.0,459.13,84.458,-84.458
930.0,900.0,960.0,222.28,65.094,-65.094
990.0,960.0,1020.0,178.38,48.35,-48.35
1055.0,1020.0,1090.0,174.62,39.57,-39.57
1125.0,1090.0,1160.0,120.38,30.125,-30.125
1205.0,1160.0,1250.0,80.033,27.248,-27.248
1325.0,1250.0,1400.0,114.58,41.116,-41.116

#: Coupling type,,,Vector
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,500.0
#: $m_{DM}$,,,200.0
#: $g_{q}$,,,0.25
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,28938.0,536.04,-536.04
295.0,280.0,310.0,21283.0,459.33,-459.33
325.0,310.0,340.0,15612.0,391.57,-391.57
355.0,340.0,370.0,11057.0,333.43,-333.43
385.0,370.0,400.0,8451.5,286.51,-286.51
415.0,400.0,430.0,6571.2,247.44,-247.44
450.0,430.0,470.0,6412.2,249.83,-249.83
490.0,470.0,510.0,5400.1,225.17,-225.17
530.0,510.0,550.0,3982.9,192.56,-192.56
570.0,550.0,590.0,2629.1,156.99,-156.99
615.0,590.0,640.0,2391.3,148.79,-148.79
665.0,640.0,690.0,1665.7,124.63,-124.63
715.0,690.0,740.0,843.34,97.07,-97.07
765.0,740.0,790.0,849.04,80.552,-80.552
815.0,790.0,840.0,595.63,68.243,-68.243
870.0,840.0,900.0,446.26,64.631,-64.631
930.0,900.0,960.0,194.49,45.676,-45.676
990.0,960.0,1020.0,143.78,41.127,-41.127
1055.0,1020.0,1090.0,175.21,39.194,-39.194
1125.0,1090.0,1160.0,42.166,28.102,-28.102
1205.0,1160.0,1250.0,84.407,27.133,-27.133
1325.0,1250.0,1400.0,139.79,32.819,-32.819

#: Coupling type,,,Vector
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,500.0
#: $m_{DM}$,,,300.0
#: $g_{q}$,,,0.25
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,582.59,10.495,-10.495
295.0,280.0,310.0,433.4,9.1118,-9.1118
325.0,310.0,340.0,320.04,7.9726,-7.9726
355.0,340.0,370.0,244.09,6.962,-6.962
385.0,370.0,400.0,184.49,6.0768,-6.0768
415.0,400.0,430.0,141.41,5.32,-5.32
450.0,430.0,470.0,145.65,5.3369,-5.3369
490.0,470.0,510.0,127.19,5.0818,-5.0818
530.0,510.0,550.0,92.834,4.3282,-4.3282
570.0,550.0,590.0,72.012,3.6872,-3.6872
615.0,590.0,640.0,65.757,3.5423,-3.5423
665.0,640.0,690.0,45.716,2.9401,-2.9401
715.0,690.0,740.0,34.239,2.5458,-2.5458
765.0,740.0,790.0,23.214,2.1208,-2.1208
815.0,790.0,840.0,15.851,1.803,-1.803
870.0,840.0,900.0,19.175,1.7998,-1.7998
930.0,900.0,960.0,11.333,1.4447,-1.4447
990.0,960.0,1020.0,6.6331,1.2441,-1.2441
1055.0,1020.0,1090.0,6.3888,1.0396,-1.0396
1125.0,1090.0,1160.0,3.9267,0.87903,-0.87903
1205.0,1160.0,1250.0,2.2076,0.6725,-0.6725
1325.0,1250.0,1400.0,7.4573,1.0874,-1.0874

#: Coupling type,,,Vector
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,750.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,0.25
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,10871.0,201.95,-201.95
295.0,280.0,310.0,8186.2,174.84,-174.84
325.0,310.0,340.0,6070.4,153.14,-153.14
355.0,340.0,370.0,4269.8,130.94,-130.94
385.0,370.0,400.0,3607.6,117.1,-117.1
415.0,400.0,430.0,2826.7,102.27,-102.27
450.0,430.0,470.0,2759.1,103.38,-103.38
490.0,470.0,510.0,2391.4,94.139,-94.139
530.0,510.0,550.0,1743.0,82.268,-82.268
570.0,550.0,590.0,1365.3,72.983,-72.983
615.0,590.0,640.0,1171.5,66.854,-66.854
665.0,640.0,690.0,864.51,57.433,-57.433
715.0,690.0,740.0,627.09,49.516,-49.516
765.0,740.0,790.0,485.87,42.142,-42.142
815.0,790.0,840.0,386.9,35.111,-35.111
870.0,840.0,900.0,324.29,33.822,-33.822
930.0,900.0,960.0,223.04,27.784,-27.784
990.0,960.0,1020.0,118.17,20.044,-20.044
1055.0,1020.0,1090.0,111.5,20.306,-20.306
1125.0,1090.0,1160.0,67.784,15.42,-15.42
1205.0,1160.0,1250.0,44.044,12.481,-12.481
1325.0,1250.0,1400.0,95.436,16.755,-16.755

#: Coupling type,,,Axial
#: Production mode,,,DM + W(qq)
#: $m_{med}$,,,1000.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,0.25
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,63.3,1.1091,-1.1091
295.0,280.0,310.0,45.29,0.92863,-0.92863
325.0,310.0,340.0,34.195,0.80881,-0.80881
355.0,340.0,370.0,25.026,0.69665,-0.69665
385.0,370.0,400.0,19.261,0.61508,-0.61508
415.0,400.0,430.0,16.055,0.54287,-0.54287
450.0,430.0,470.0,16.217,0.55103,-0.55103
490.0,470.0,510.0,13.693,0.51496,-0.51496
530.0,510.0,550.0,10.568,0.45006,-0.45006
570.0,550.0,590.0,8.3457,0.39317,-0.39317
615.0,590.0,640.0,7.6811,0.40273,-0.40273
665.0,640.0,690.0,5.861,0.33713,-0.33713
715.0,690.0,740.0,4.3719,0.28909,-0.28909
765.0,740.0,790.0,3.4019,0.24627,-0.24627
815.0,790.0,840.0,2.5822,0.21956,-0.21956
870.0,840.0,900.0,2.5253,0.20352,-0.20352
930.0,900.0,960.0,1.5383,0.17919,-0.17919
990.0,960.0,1020.0,1.1467,0.14508,-0.14508
1055.0,1020.0,1090.0,0.89693,0.13634,-0.13634
1125.0,1090.0,1160.0,0.74829,0.12716,-0.12716
1205.0,1160.0,1250.0,0.58759,0.10291,-0.10291
1325.0,1250.0,1400.0,0.91952,0.13891,-0.13891

#: Coupling type,,,Axial
#: Production mode,,,DM + W(qq)
#: $m_{med}$,,,1000.0
#: $m_{DM}$,,,300.0
#: $g_{q}$,,,0.25
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,43.455,0.75035,-0.75035
295.0,280.0,310.0,29.664,0.62859,-0.62859
325.0,310.0,340.0,23.074,0.54501,-0.54501
355.0,340.0,370.0,15.842,0.47006,-0.47006
385.0,370.0,400.0,14.095,0.42367,-0.42367
415.0,400.0,430.0,11.028,0.36914,-0.36914
450.0,430.0,470.0,10.678,0.37058,-0.37058
490.0,470.0,510.0,9.7119,0.35064,-0.35064
530.0,510.0,550.0,7.2007,0.3115,-0.3115
570.0,550.0,590.0,5.702,0.27227,-0.27227
615.0,590.0,640.0,5.5954,0.25961,-0.25961
665.0,640.0,690.0,3.8295,0.22603,-0.22603
715.0,690.0,740.0,2.9295,0.18981,-0.18981
765.0,740.0,790.0,2.1496,0.16495,-0.16495
815.0,790.0,840.0,1.5437,0.14558,-0.14558
870.0,840.0,900.0,1.5593,0.13634,-0.13634
930.0,900.0,960.0,1.1141,0.11709,-0.11709
990.0,960.0,1020.0,1.0873,0.10633,-0.10633
1055.0,1020.0,1090.0,0.70485,0.092813,-0.092813
1125.0,1090.0,1160.0,0.4959,0.077763,-0.077763
1205.0,1160.0,1250.0,0.42994,0.071954,-0.071954
1325.0,1250.0,1400.0,0.73372,0.099445,-0.099445

#: Coupling type,,,Axial
#: Production mode,,,DM + W(qq)
#: $m_{med}$,,,1000.0
#: $m_{DM}$,,,400.0
#: $g_{q}$,,,0.25
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,21.582,0.38243,-0.38243
295.0,280.0,310.0,15.411,0.32197,-0.32197
325.0,310.0,340.0,11.539,0.2734,-0.2734
355.0,340.0,370.0,8.7024,0.24168,-0.24168
385.0,370.0,400.0,6.7416,0.21048,-0.21048
415.0,400.0,430.0,5.5708,0.18902,-0.18902
450.0,430.0,470.0,5.6633,0.19045,-0.19045
490.0,470.0,510.0,5.3077,0.18431,-0.18431
530.0,510.0,550.0,3.7095,0.15734,-0.15734
570.0,550.0,590.0,3.1772,0.14115,-0.14115
615.0,590.0,640.0,2.8708,0.13439,-0.13439
665.0,640.0,690.0,2.051,0.115,-0.115
715.0,690.0,740.0,1.6392,0.10127,-0.10127
765.0,740.0,790.0,1.0939,0.083001,-0.083001
815.0,790.0,840.0,0.93027,0.077966,-0.077966
870.0,840.0,900.0,0.74004,0.066572,-0.066572
930.0,900.0,960.0,0.66638,0.063743,-0.063743
990.0,960.0,1020.0,0.4641,0.051105,-0.051105
1055.0,1020.0,1090.0,0.40044,0.049086,-0.049086
1125.0,1090.0,1160.0,0.23364,0.041552,-0.041552
1205.0,1160.0,1250.0,0.23829,0.039641,-0.039641
1325.0,1250.0,1400.0,0.4315,0.04956,-0.04956

#: Coupling type,,,Axial
#: Production mode,,,DM + W(qq)
#: $m_{med}$,,,1000.0
#: $m_{DM}$,,,600.0
#: $g_{q}$,,,0.25
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,0.16505,0.0030551,-0.0030551
295.0,280.0,310.0,0.134,0.002687,-0.002687
325.0,310.0,340.0,0.10132,0.0023529,-0.0023529
355.0,340.0,370.0,0.077978,0.0020788,-0.0020788
385.0,370.0,400.0,0.06031,0.0018459,-0.0018459
415.0,400.0,430.0,0.049335,0.0016455,-0.0016455
450.0,430.0,470.0,0.056046,0.0017145,-0.0017145
490.0,470.0,510.0,0.054186,0.0016481,-0.0016481
530.0,510.0,550.0,0.04091,0.0014475,-0.0014475
570.0,550.0,590.0,0.034305,0.001327,-0.001327
615.0,590.0,640.0,0.03263,0.0012826,-0.0012826
665.0,640.0,690.0,0.023986,0.0011344,-0.0011344
715.0,690.0,740.0,0.019406,0.0009627,-0.0009627
765.0,740.0,790.0,0.014332,0.00086942,-0.00086942
815.0,790.0,840.0,0.011827,0.00075374,-0.00075374
870.0,840.0,900.0,0.011456,0.0007347,-0.0007347
930.0,900.0,960.0,0.0069401,0.00060354,-0.00060354
990.0,960.0,1020.0,0.0052835,0.0005521,-0.0005521
1055.0,1020.0,1090.0,0.0057263,0.00051267,-0.00051267
1125.0,1090.0,1160.0,0.0036774,0.00045502,-0.00045502
1205.0,1160.0,1250.0,0.0033525,0.00039982,-0.00039982
1325.0,1250.0,1400.0,0.0070726,0.00063361,-0.00063361

#: Coupling type,,,Axial
#: Production mode,,,DM + W(qq)
#: $m_{med}$,,,100.0
#: $m_{DM}$,,,100.0
#: $g_{q}$,,,0.25
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,14.8,0.25083,-0.25083
295.0,280.0,310.0,9.1904,0.20474,-0.20474
325.0,310.0,340.0,6.3129,0.16938,-0.16938
355.0,340.0,370.0,4.6926,0.14325,-0.14325
385.0,370.0,400.0,3.3154,0.11877,-0.11877
415.0,400.0,430.0,2.4489,0.10704,-0.10704
450.0,430.0,470.0,2.5789,0.10344,-0.10344
490.0,470.0,510.0,2.0506,0.093982,-0.093982
530.0,510.0,550.0,1.5628,0.082482,-0.082482
570.0,550.0,590.0,1.0952,0.071426,-0.071426
615.0,590.0,640.0,0.99605,0.067981,-0.067981
665.0,640.0,690.0,0.81377,0.058815,-0.058815
715.0,690.0,740.0,0.46091,0.046981,-0.046981
765.0,740.0,790.0,0.40789,0.041396,-0.041396
815.0,790.0,840.0,0.31156,0.035682,-0.035682
870.0,840.0,900.0,0.24008,0.0341,-0.0341
930.0,900.0,960.0,0.13412,0.028126,-0.028126
990.0,960.0,1020.0,0.16425,0.023719,-0.023719
1055.0,1020.0,1090.0,0.075935,0.021664,-0.021664
1125.0,1090.0,1160.0,0.047692,0.015301,-0.015301
1205.0,1160.0,1250.0,0.045339,0.014384,-0.014384
1325.0,1250.0,1400.0,0.07825,0.018436,-0.018436

#: Coupling type,,,Axial
#: Production mode,,,DM + W(qq)
#: $m_{med}$,,,100.0
#: $m_{DM}$,,,150.0
#: $g_{q}$,,,0.25
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,5.7925,0.11161,-0.11161
295.0,280.0,310.0,4.0315,0.092743,-0.092743
325.0,310.0,340.0,2.9431,0.078088,-0.078088
355.0,340.0,370.0,2.0843,0.065882,-0.065882
385.0,370.0,400.0,1.5894,0.057949,-0.057949
415.0,400.0,430.0,1.1821,0.050777,-0.050777
450.0,430.0,470.0,1.1719,0.050362,-0.050362
490.0,470.0,510.0,1.031,0.048009,-0.048009
530.0,510.0,550.0,0.7517,0.0412,-0.0412
570.0,550.0,590.0,0.63226,0.036263,-0.036263
615.0,590.0,640.0,0.56046,0.035783,-0.035783
665.0,640.0,690.0,0.38467,0.029521,-0.029521
715.0,690.0,740.0,0.29322,0.02491,-0.02491
765.0,740.0,790.0,0.18203,0.020463,-0.020463
815.0,790.0,840.0,0.16424,0.018415,-0.018415
870.0,840.0,900.0,0.15048,0.018365,-0.018365
930.0,900.0,960.0,0.095871,0.014911,-0.014911
990.0,960.0,1020.0,0.067242,0.012596,-0.012596
1055.0,1020.0,1090.0,0.054498,0.011352,-0.011352
1125.0,1090.0,1160.0,0.033992,0.0089624,-0.0089624
1205.0,1160.0,1250.0,0.035703,0.0096711,-0.0096711
1325.0,1250.0,1400.0,0.060838,0.01215,-0.01215

#: Coupling type,,,Axial
#: Production mode,,,DM + W(qq)
#: $m_{med}$,,,100.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,0.25
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,1583.7,33.681,-33.681
295.0,280.0,310.0,956.34,26.363,-26.363
325.0,310.0,340.0,580.63,20.46,-20.46
355.0,340.0,370.0,395.09,16.76,-16.76
385.0,370.0,400.0,268.83,13.847,-13.847
415.0,400.0,430.0,187.95,11.593,-11.593
450.0,430.0,470.0,177.49,11.096,-11.096
490.0,470.0,510.0,148.3,9.8706,-9.8706
530.0,510.0,550.0,85.327,8.1421,-8.1421
570.0,550.0,590.0,59.433,6.6625,-6.6625
615.0,590.0,640.0,57.816,6.0986,-6.0986
665.0,640.0,690.0,39.207,5.2143,-5.2143
715.0,690.0,740.0,22.582,3.9855,-3.9855
765.0,740.0,790.0,16.136,3.3745,-3.3745
815.0,790.0,840.0,11.491,2.9135,-2.9135
870.0,840.0,900.0,11.988,2.5151,-2.5151
930.0,900.0,960.0,7.695,2.1213,-2.1213
990.0,960.0,1020.0,6.3457,1.7333,-1.7333
